track_id,user_id,playcount,name,artist,tags,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song
TRDRXCE128F427B8D8,user_915829,6,These Stones Will Shout,The Raconteurs,"rock, alternative, alternative_rock, blues, acoustic, psychedelic, american, male_vocalists, psychedelic_rock, 00s",Rock,0.638,0.786,9,-5.547,1,0.0347,0.0516,1.16e-06,0.101,0.701,129.446,4,These Stones Will Shout - The Raconteurs
TRDNHAW128F429DB9A,user_798780,1,The Ballad of Michael Valentine,The Killers,"rock, alternative, indie, alternative_rock, indie_rock, american",Rock,0.463,0.901,0,-2.885,1,0.0358,0.00368,0.0,0.626,0.401,99.045,4,The Ballad of Michael Valentine - The Killers
TRRKCRS128F425E0F9,user_79808,1,Broken Little Sister,Death in Vegas,"rock, electronic, alternative, trip_hop, gothic",Electronic,0.0643,0.335,7,-10.595,0,0.0494,0.813,0.914,0.0947,0.0359,187.416,4,Broken Little Sister - Death in Vegas
TRFPLGX128F429BED5,user_745072,2,For Me This Is Heaven,Jimmy Eat World,"rock, punk_rock, emo, love, beautiful, mellow",Rock,0.641,0.777,1,-8.662,1,0.0262,0.00517,0.015,0.0889,0.563,121.107,3,For Me This Is Heaven - Jimmy Eat World
TRMNRHK12903CE5DBF,user_700078,4,Woo Boost,Rusko,electronic,Electronic,0.66,0.803,11,-4.127,0,0.115,0.000707,0.236,0.116,0.643,139.855,4,Woo Boost - Rusko
TRFWGOJ128E0780C8B,user_176642,1,In My Place,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, 00s, britpop, mellow",Rock,0.423,0.566,9,-6.55,1,0.0272,0.0526,3.66e-06,0.196,0.218,144.688,4,In My Place - Coldplay
TRIERTA128F4223196,user_37690,14,Try Honesty,Billy Talent,"rock, alternative, alternative_rock, punk, punk_rock, emo",Rock,0.442,0.987,6,-3.218,0,0.129,0.000145,3.77e-05,0.285,0.361,156.912,4,Try Honesty - Billy Talent
TRIYTEH128F422FB61,user_608603,1,Cold Blows the Wind,Ween,"alternative, indie, post_rock, avant_garde",Rock,0.484,0.246,4,-14.806,0,0.0306,0.249,0.0344,0.42,0.377,131.739,3,Cold Blows the Wind - Ween
TRAHLDG128F92EB4A9,user_549587,1,Tabloid Junkie,Michael Jackson,"pop, funk, rnb",Pop,0.818,0.874,1,-7.121,0,0.169,0.091,3.87e-05,0.232,0.601,111.257,4,Tabloid Junkie - Michael Jackson
TRQIBME128F93173C5,user_99463,1,Stadium Love,Metric,"rock, indie, female_vocalists, indie_rock, indie_pop",Rock,0.411,0.968,5,-3.407,1,0.113,0.0213,1.52e-06,0.358,0.0812,124.496,4,Stadium Love - Metric
TRAEBSY128E07873C0,user_369789,1,Mistadobalina,Del Tha Funkee Homosapien,"rap, hip_hop, funk",Rap,0.848,0.81,10,-6.479,0,0.116,0.0984,1.14e-05,0.317,0.617,99.602,4,Mistadobalina - Del Tha Funkee Homosapien
TRPOISD128EF3436C4,user_209749,1,My List,The Killers,"rock, alternative, indie, alternative_rock, indie_rock",Rock,0.446,0.279,7,-8.396,0,0.0343,0.0383,0.0,0.117,0.159,123.738,4,My List - The Killers
TRMSLJD128F1463757,user_114409,2,Feela,Lamb,"electronic, trip_hop, downtempo, drum_and_bass",Electronic,0.465,0.338,1,-9.576,1,0.135,0.209,0.0897,0.0758,0.0372,132.017,4,Feela - Lamb
TRLRTEM128F9331D68,user_901141,1,Strangers In The Night,Cake,cover,Rock,0.708,0.487,9,-8.336,0,0.0234,0.396,0.0,0.261,0.593,90.008,4,Strangers In The Night - Cake
TRDRVJA128F4267831,user_763773,1,Miniature Disasters,KT Tunstall,"indie, pop, female_vocalists, folk, singer_songwriter, british, acoustic, indie_pop",Pop,0.654,0.528,0,-6.981,1,0.0437,0.108,0.0,0.143,0.881,92.484,4,Miniature Disasters - KT Tunstall
TRZHQIH12903CC5658,user_199858,3,Talk Show Host,Radiohead,"rock, alternative, indie, alternative_rock, experimental, british, soundtrack, 90s, love, beautiful, mellow, chill",Rock,0.535,0.479,5,-14.112,0,0.0311,0.277,0.0285,0.139,0.504,88.841,4,Talk Show Host - Radiohead
TRLXRNL128F932681F,user_21010,1,Holy Are You,The Electric Prunes,"rock, alternative, classic_rock, trance, 60s, psychedelic_rock",Rap,0.365,0.376,0,-14.392,1,0.0416,0.086,0.292,0.0846,0.339,152.029,4,Holy Are You - The Electric Prunes
TRMJSHT128F422A802,user_414997,1,Come Clarity,In Flames,"metal, death_metal, melodic_death_metal",Metal,0.37,0.928,10,-4.859,0,0.115,0.000941,0.346,0.145,0.0965,149.714,4,Come Clarity - In Flames
TRUDQDT128F42811F1,user_492939,4,In One Ear,Cage the Elephant,"rock, alternative, indie, alternative_rock, punk, indie_rock, punk_rock",Rock,0.326,0.948,1,-4.315,0,0.0606,0.000258,0.0,0.367,0.358,166.388,4,In One Ear - Cage the Elephant
TRRPHWN128F92EAA46,user_629451,1,Die On The Floor,Franz Ferdinand,"electronic, indie, indie_rock, britpop",Rock,0.853,0.621,9,-9.06,1,0.119,0.00684,0.285,0.157,0.536,124.298,4,Die On The Floor - Franz Ferdinand
TRKGTCD128F42B18AF,user_895833,1,Build Me Up,Raffertie,electronic,Rap,0.767,0.311,5,-10.252,1,0.0671,0.163,0.219,0.0991,0.323,96.972,4,Build Me Up - Raffertie
TRFWGOJ128E0780C8B,user_492576,1,In My Place,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, 00s, britpop, mellow",Rock,0.423,0.566,9,-6.55,1,0.0272,0.0526,3.66e-06,0.196,0.218,144.688,4,In My Place - Coldplay
TRLNBPN128F92F6FCC,user_202206,1,Slow Motion,Panda Bear,"electronic, indie, ambient, experimental, psychedelic",Rock,0.457,0.897,11,-5.487,0,0.0427,0.342,0.277,0.414,0.701,88.001,3,Slow Motion - Panda Bear
TRWDXVH128F428CCA9,user_64080,1,Rock n Roll Nigger,Patti Smith,"rock, female_vocalists, punk, soundtrack, punk_rock, 70s",Rock,0.41,0.804,9,-8.478,1,0.0454,0.00635,3.85e-06,0.207,0.634,152.205,4,Rock n Roll Nigger - Patti Smith
TRUFTBY128F93450B8,user_538002,3,Alejandro,Lady Gaga,"electronic, pop, female_vocalists, dance",Pop,0.626,0.8,11,-6.777,0,0.0435,0.000582,0.00114,0.374,0.353,98.995,4,Alejandro - Lady Gaga
TRFXWSD128F93173BF,user_80438,1,Gold Guns Girls,Metric,"rock, alternative, indie, female_vocalists, indie_rock",Rock,0.502,0.357,9,-11.148,0,0.0289,0.924,0.0153,0.112,0.0993,146.858,4,Gold Guns Girls - Metric
TRLIDNT128F930327C,user_561618,2,Dull Life,Yeah Yeah Yeahs,"rock, alternative, indie, female_vocalists, alternative_rock, indie_rock, american, 00s",Rock,0.386,0.907,11,-3.74,0,0.037,0.0612,0.000269,0.088,0.207,106.972,4,Dull Life - Yeah Yeah Yeahs
TRBFHEB128F1494DF9,user_208528,1,All Imperfect Things,Michael Nyman,"classical, soundtrack",New Age,0.171,0.262,9,-14.164,0,0.0363,0.771,0.942,0.734,0.106,112.798,4,All Imperfect Things - Michael Nyman
TRIPNHG128EF3453B8,user_242843,11,Simple X,Andrew Bird,"indie, folk, singer_songwriter, american, indie_pop, mellow, chill",Rock,0.609,0.721,8,-9.349,1,0.108,0.284,0.0429,0.125,0.484,108.654,4,Simple X - Andrew Bird
TRBZLOG12903CB78FD,user_883174,4,I Belong To You [+Mon Coeur S'Ouvre A Ta Voix],Muse,"rock, alternative_rock, progressive_rock, soundtrack, blues, male_vocalists, beautiful, french",Rock,0.481,0.603,2,-6.59,1,0.028,0.166,0.0321,0.109,0.213,105.974,4,I Belong To You [+Mon Coeur S'Ouvre A Ta Voix] - Muse
TRBNYBX128F422EC61,user_922109,1,Hey There Delilah,Plain White T's,"rock, alternative, indie, pop, indie_rock, acoustic, emo, love, beautiful, mellow",Rock,0.451,0.261,2,-12.467,1,0.029,0.981,3.21e-06,0.659,0.372,100.46,4,Hey There Delilah - Plain White T's
TRWZFIC128F933BCA3,user_859779,2,In Person,The Pussycat Dolls,"pop, female_vocalists, dance, hip_hop, funk",Pop,0.614,0.905,7,-4.337,1,0.406,0.226,4.24e-05,0.0336,0.684,201.871,4,In Person - The Pussycat Dolls
TRXVLLH128F9314656,user_236179,2,The Beginning and the End,Isis,"metal, experimental, instrumental, post_rock, progressive_metal, doom_metal",Metal,0.408,0.757,6,-5.97,0,0.0339,0.00323,0.536,0.105,0.343,115.277,4,The Beginning and the End - Isis
TRWCDGE128F931B094,user_715531,1,Quiz,Skalpel,"jazz, lounge, polish",Jazz,0.593,0.798,5,-9.3,1,0.0349,0.358,0.00198,0.532,0.785,143.314,4,Quiz - Skalpel
TRHAUCH128F933A306,user_506727,1,The Picture Inside,Quantic,"funk, downtempo, lounge",Electronic,0.676,0.851,11,-7.603,0,0.133,0.0672,0.915,0.0852,0.342,100.012,4,The Picture Inside - Quantic
TRWLHDK128F4243654,user_414258,1,Ouroborous,The Mars Volta,"experimental, progressive_rock, psychedelic",Rock,0.259,0.981,9,-5.57,0,0.295,9.11e-05,0.108,0.544,0.0962,102.556,3,Ouroborous - The Mars Volta
TRCXHZZ128F92EF09E,user_176977,2,Soldier On,The Temper Trap,"rock, indie, alternative_rock, indie_rock, acoustic, indie_pop, love, beautiful, mellow",Rock,0.24,0.444,11,-7.11,0,0.0315,0.493,0.154,0.108,0.0649,80.727,4,Soldier On - The Temper Trap
TRYYWSR128F42BA8E5,user_844232,1,Buzzin',Shwayze,"chillout, rap, hip_hop, mellow, chill",Rap,0.85,0.582,2,-8.156,1,0.0561,0.0181,1.6e-06,0.072,0.32,93.028,4,Buzzin' - Shwayze
TRNNGMK128F423F034,user_928916,1,Where Is My Mind?,Pixies,"rock, alternative, indie, alternative_rock, indie_rock, 80s, soundtrack",Rock,0.514,0.435,4,-13.517,1,0.0353,0.0078,0.000859,0.0802,0.212,82.104,4,Where Is My Mind? - Pixies
TRQHXVE12903CCDE9F,user_374488,2,Blue Beard,Band of Horses,"indie, indie_rock, blues, indie_pop, country, male_vocalists, love, chill",Rock,0.466,0.44,7,-8.247,1,0.025,0.427,5.58e-06,0.255,0.292,138.102,4,Blue Beard - Band of Horses
TRRIDFX128F429DB8C,user_824624,1,Sweet Talk,Dear and the Headlights,indie,Rock,0.429,0.913,11,-5.945,1,0.0431,0.000319,4.73e-05,0.101,0.739,161.122,4,Sweet Talk - Dear and the Headlights
TRQWPVX128E078DCE5,user_682651,1,Wild Honey,U2,"rock, classic_rock, 00s, pop_rock",Rock,0.567,0.757,7,-7.243,1,0.0286,0.00307,1.58e-05,0.115,0.517,125.078,4,Wild Honey - U2
TRZEUSA128F148AE3E,user_528424,6,Screaming Infidelities,Dashboard Confessional,"indie, alternative_rock, acoustic, emo",Rock,0.457,0.527,6,-7.662,1,0.0304,0.383,1.82e-06,0.17,0.193,142.441,4,Screaming Infidelities - Dashboard Confessional
TRFAWKX12903CE30F4,user_352550,2,Big Green Tractor,Jason Aldean,country,Country,0.616,0.596,4,-5.035,1,0.0289,0.654,0.0,0.218,0.58,137.077,4,Big Green Tractor - Jason Aldean
TRIGVAJ128F932A490,user_671347,2,It's Natural To Be Afraid,Explosions in the Sky,"ambient, experimental, instrumental, post_rock, beautiful",Rock,0.18,0.526,5,-9.472,1,0.046,0.111,0.782,0.147,0.0401,152.586,3,It's Natural To Be Afraid - Explosions in the Sky
TRUDMKS128F4261A65,user_712102,1,Too Deep,Girl Talk,"electronic, dance, hip_hop",Rap,0.786,0.774,4,-6.245,0,0.291,0.03,0.0,0.239,0.757,89.969,4,Too Deep - Girl Talk
TRXWAZC128F9314B3E,user_504955,3,Heartbreak Warfare,John Mayer,"rock, alternative, indie, pop, singer_songwriter, blues, acoustic, american, male_vocalists, love, beautiful, pop_rock, chill",Rock,0.626,0.572,2,-7.989,1,0.0228,0.197,0.000497,0.272,0.297,97.081,4,Heartbreak Warfare - John Mayer
TRCVSCB128F425BD4A,user_673495,3,Vanished,Crystal Castles,"electronic, indie, dance, electro, synthpop",Electronic,0.683,0.87,0,-7.197,0,0.028,0.00441,9.82e-05,0.264,0.519,119.983,4,Vanished - Crystal Castles
TRLZQUS128F92E58B3,user_149589,1,Long Nights,Eddie Vedder,"rock, alternative, folk, singer_songwriter, soundtrack, acoustic, male_vocalists, grunge",Rock,0.461,0.31,5,-13.052,1,0.0306,0.683,0.00331,0.168,0.0956,109.133,4,Long Nights - Eddie Vedder
TRCIVWB128F92FDBB3,user_195166,4,Strawberry Swing,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, beautiful, 00s, britpop, mellow",Rock,0.195,0.669,1,-10.457,1,0.0601,0.00804,0.788,0.238,0.428,173.12,4,Strawberry Swing - Coldplay
TRVOTRF128F148AE44,user_588158,2,Again I Go Unnoticed,Dashboard Confessional,"indie, indie_rock, punk_rock, acoustic, emo, love",Rock,0.433,0.885,1,-5.576,1,0.0454,0.00642,4.47e-06,0.962,0.307,125.28,4,Again I Go Unnoticed - Dashboard Confessional
TRYLPXE128F92F455F,user_573663,1,Winged/Wicked Things,Sunset Rubdown,"alternative, indie, indie_rock",Rock,0.207,0.407,7,-5.915,1,0.0381,0.203,4.62e-05,0.169,0.154,171.07,3,Winged/Wicked Things - Sunset Rubdown
TRDAIAV128EF36759E,user_857970,2,Impossible Germany,Wilco,"rock, alternative, indie, indie_rock, singer_songwriter, chillout, american, beautiful, 00s, guitar, mellow, chill",Rock,0.556,0.728,4,-6.317,0,0.0254,0.573,0.186,0.121,0.51,104.955,4,Impossible Germany - Wilco
TRWIKPM128F931F1D2,user_344900,2,If It Means a Lot to You,A Day to Remember,"rock, acoustic, post_hardcore",Rock,0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.44,126.996,4,If It Means a Lot to You - A Day to Remember
TRIMXGK128E078A726,user_190529,1,Top Of The World,Ace Hood,"rap, hip_hop",Rock,0.705,0.696,7,-6.955,1,0.293,0.121,0.0,0.301,0.673,79.069,4,Top Of The World - Ace Hood
TRJKHEX128F1458AAA,user_378452,1,That's Good,Devo,"80s, new_wave, post_punk, synthpop",Rock,0.794,0.626,4,-13.653,1,0.0502,0.24,0.494,0.112,0.699,151.847,4,That's Good - Devo
TRQWDNH128F93173BE,user_509259,1,Twilight Galaxy,Metric,"rock, electronic, indie, female_vocalists, indie_rock",Rock,0.359,0.538,11,-11.175,1,0.099,0.645,0.907,0.118,0.528,137.099,4,Twilight Galaxy - Metric
TRBKFKL128E078ED76,user_253761,1,Hailie's Song,Eminem,"pop, rap, hip_hop, love, 00s",Rap,0.753,0.737,9,-3.307,0,0.226,0.0154,0.000107,0.0794,0.499,161.869,4,Hailie's Song - Eminem
TRONYHY128F92C9D11,user_733784,1,Revelry,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4,Revelry - Kings of Leon
TRLOIMO128F42AC94F,user_743653,1,Let Me Take You There,Plain White T's,"rock, alternative, indie_pop, emo, love, beautiful, pop_rock, chill",Rock,0.481,0.735,9,-5.128,1,0.0321,0.215,0.0776,0.324,0.169,125.567,4,Let Me Take You There - Plain White T's
TRTOUJZ128F147FCB8,user_742042,1,Something Happened on the Way to Heaven,Phil Collins,"rock, pop, classic_rock, 80s, pop_rock",Pop,0.525,0.841,3,-9.95,1,0.0519,0.376,0.00475,0.982,0.633,120.026,4,Something Happened on the Way to Heaven - Phil Collins
TRRUIKN128E078218F,user_382999,1,Climbing Up the Walls,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, british, chillout, 90s, beautiful, britpop",Rock,0.172,0.655,11,-7.476,0,0.042,0.0971,0.128,0.195,0.221,78.653,4,Climbing Up the Walls - Radiohead
TRKCQHG128F92E0C1C,user_875385,1,Good Directions,Billy Currington,"country, love",Country,0.725,0.724,5,-2.189,1,0.0307,0.352,0.0,0.154,0.442,122.48,4,Good Directions - Billy Currington
TRSYNTV128F1462B70,user_523445,1,Under A Killing Moon,Thrice,"rock, metal, experimental, punk, hard_rock, progressive_rock, hardcore, punk_rock, metalcore, emo, post_hardcore, screamo",Rock,0.414,0.988,8,-3.703,1,0.0786,7.12e-06,0.44,0.0709,0.489,184.995,4,Under A Killing Moon - Thrice
TRHNYFZ12903CD22E2,user_370785,1,Safe in the Steep Cliffs,Emancipator,"ambient, experimental, instrumental, trip_hop, downtempo, lounge, chill",Electronic,0.312,0.481,2,-11.128,0,0.033,0.194,0.852,0.0829,0.0778,137.851,4,Safe in the Steep Cliffs - Emancipator
TRRVSBS128F425A7B0,user_904695,1,One Step Too Far,Faithless,"electronic, female_vocalists, dance, chillout, trance, house, trip_hop, downtempo",Electronic,0.677,0.727,4,-9.565,0,0.0383,0.173,0.0341,0.662,0.197,111.988,4,One Step Too Far - Faithless
TRLXTNA128F933B51A,user_211760,5,Stranger than Fiction,Five Finger Death Punch,"metal, thrash_metal, metalcore, nu_metal",Metal,0.559,0.887,9,-5.64,1,0.0618,0.000214,1.47e-05,0.162,0.192,111.989,4,Stranger than Fiction - Five Finger Death Punch
TRFUGIV128F932E354,user_842587,1,The Goldrush,Coldplay,"rock, alternative, britpop",Rock,0.56,0.627,5,-9.991,1,0.0333,0.654,0.365,0.08,0.937,135.282,4,The Goldrush - Coldplay
TRFNNTE128F930058E,user_864221,1,Chinatown,Destroyer,"indie, jazz, indie_rock, singer_songwriter, progressive_rock, chillout, indie_pop",Rock,0.724,0.688,11,-5.563,0,0.0257,0.00475,0.0108,0.199,0.552,114.019,4,Chinatown - Destroyer
TRSUSWW128F93463BF,user_439467,1,Imma Be,Black Eyed Peas,"electronic, pop, dance, rap, hip_hop, rnb",Rap,0.654,0.539,5,-6.57,0,0.428,0.192,0.0,0.279,0.415,122.117,4,Imma Be - Black Eyed Peas
TRZHQMA128F425B165,user_295109,1,"Kristy, Are You Doing Okay?",The Offspring,"rock, punk, punk_rock, 00s",Rock,0.554,0.77,0,-4.923,1,0.0261,0.012,0.0,0.135,0.548,95.849,4,"Kristy, Are You Doing Okay? - The Offspring"
TRQWDNH128F93173BE,user_607914,1,Twilight Galaxy,Metric,"rock, electronic, indie, female_vocalists, indie_rock",Rock,0.359,0.538,11,-11.175,1,0.099,0.645,0.907,0.118,0.528,137.099,4,Twilight Galaxy - Metric
TRFIQEY128F14840B9,user_877367,2,The Rescue Blues,Ryan Adams,"rock, folk, singer_songwriter, american, country, male_vocalists, 00s, guitar",Rock,0.502,0.435,1,-9.898,1,0.0292,0.565,2.97e-06,0.117,0.341,135.162,4,The Rescue Blues - Ryan Adams
TRUAYBF128E0780DA8,user_80878,2,Bigger Stronger,Coldplay,"rock, alternative, alternative_rock, progressive_rock, britpop",Rock,0.271,0.698,7,-5.933,1,0.039,0.00181,0.637,0.0738,0.231,75.74,4,Bigger Stronger - Coldplay
TRAIRMN12903CBE0B0,user_506127,1,I Speak Because I Can,Laura Marling,"female_vocalists, folk, british, acoustic",Folk,0.296,0.394,2,-10.108,1,0.0365,0.544,1.38e-05,0.131,0.127,174.224,3,I Speak Because I Can - Laura Marling
TRNNGMK128F423F034,user_176464,1,Where Is My Mind?,Pixies,"rock, alternative, indie, alternative_rock, indie_rock, 80s, soundtrack",Rock,0.514,0.435,4,-13.517,1,0.0353,0.0078,0.000859,0.0802,0.212,82.104,4,Where Is My Mind? - Pixies
TRBUVNB128F14979A4,user_730916,1,On My Way to Work,Bright Eyes,"indie, screamo",Rock,0.262,0.507,9,-9.692,1,0.0418,0.206,0.00425,0.634,0.126,73.971,4,On My Way to Work - Bright Eyes
TRIQBOS128F14B0B80,user_269393,1,A Stone,Okkervil River,"indie, folk, chill",Rock,0.381,0.247,10,-10.677,1,0.0307,0.884,0.000212,0.117,0.206,98.123,4,A Stone - Okkervil River
TRQNVSC128E0781AF9,user_867848,1,Parklife,Blur,"rock, alternative, indie, indie_rock, british, 90s, britpop",Rock,0.634,0.877,4,-6.905,1,0.0607,0.152,0.0,0.328,0.749,138.388,4,Parklife - Blur
TRSGIYX128F149F01F,user_943328,1,Medicating,Boys Night Out,"emo, screamo",Rock,0.445,0.936,11,-4.888,0,0.0715,0.00279,0.0,0.422,0.748,167.142,4,Medicating - Boys Night Out
TRVNFJO128F42BC5A0,user_48137,1,Dashboard,Modest Mouse,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop",Rock,0.647,0.903,11,-5.012,0,0.0374,0.0101,4.22e-05,0.253,0.96,135.921,4,Dashboard - Modest Mouse
TRBNYBX128F422EC61,user_335363,1,Hey There Delilah,Plain White T's,"rock, alternative, indie, pop, indie_rock, acoustic, emo, love, beautiful, mellow",Rock,0.451,0.261,2,-12.467,1,0.029,0.981,3.21e-06,0.659,0.372,100.46,4,Hey There Delilah - Plain White T's
TRIPTUT128F428F9FB,user_791258,4,Composure,Warpaint,"indie, female_vocalists, psychedelic, psychedelic_rock",Metal,0.392,0.585,9,-6.524,0,0.0337,0.0118,0.00342,0.0708,0.207,119.364,4,Composure - Warpaint
TRPFYYL128F92F7144,user_182913,2,Float On,Modest Mouse,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, 00s",Rock,0.646,0.893,6,-4.799,1,0.0301,0.0151,3.59e-06,0.0892,0.559,100.951,4,Float On - Modest Mouse
TRWCLUA12903CFEFCD,user_945602,3,Bear The Cross,Poisonblack,"gothic_metal, gothic",Metal,0.416,0.903,9,-4.679,1,0.0699,0.000712,4.05e-05,0.245,0.46,139.842,4,Bear The Cross - Poisonblack
TREXZNI128F92C5A6F,user_98240,8,Le Monde,Thievery Corporation,"electronic, ambient, chillout, trip_hop, downtempo, french, mellow, lounge, chill",Electronic,0.651,0.367,10,-12.948,0,0.0512,0.351,0.0578,0.155,0.462,136.026,4,Le Monde - Thievery Corporation
TRCTPLE128E0792959,user_604552,3,The Down Town,Days of the New,"rock, alternative_rock, grunge",Rock,0.593,0.823,11,-8.332,1,0.0291,0.041,2.77e-05,0.131,0.548,135.445,4,The Down Town - Days of the New
TRZJFZJ128F92D425E,user_667896,5,Like A Boss,Slim Thug,"rap, hip_hop",Rap,0.86,0.5,1,-5.108,1,0.3,0.443,0.0,0.248,0.487,86.012,4,Like A Boss - Slim Thug
TRYYPXL128E0791FB1,user_886711,1,Your Star,Evanescence,"rock, female_vocalists, metal, beautiful, gothic_metal, gothic, symphonic_metal",Rock,0.484,0.705,7,-7.474,0,0.038,0.153,0.00046,0.258,0.157,93.483,4,Your Star - Evanescence
TRKBHQG128F429EB54,user_583320,1,Three or Four,The New Pornographers,"indie, indie_rock, indie_pop",Rock,0.762,0.944,11,-3.617,0,0.0276,0.119,0.000423,0.205,0.907,97.539,4,Three or Four - The New Pornographers
TRDJUDF128F9345173,user_515729,1,"Maybe So, Maybe No",Mayer Hawthorne,"soul, funk",RnB,0.698,0.581,10,-8.169,0,0.0299,0.828,0.00557,0.121,0.697,101.472,4,"Maybe So, Maybe No - Mayer Hawthorne"
TRRNTGW12903CDE1A9,user_81690,3,Get Sum,Wiz Khalifa,"rap, hip_hop, techno",Rap,0.746,0.832,5,-5.698,0,0.533,0.0215,0.0,0.437,0.819,142.0,4,Get Sum - Wiz Khalifa
TRLCXZB128F1469F59,user_442375,23,Sacred Stones,Sheila Chandra,"female_vocalists, new_age",World,0.137,0.218,2,-11.106,1,0.0394,0.79,0.0314,0.0997,0.144,76.138,4,Sacred Stones - Sheila Chandra
TRBVNWT128F93173BA,user_768585,7,Help I'm Alive,Metric,"rock, alternative, indie, female_vocalists, indie_rock",Rock,0.478,0.381,3,-11.408,1,0.032,0.485,0.0437,0.443,0.225,115.836,4,Help I'm Alive - Metric
TRTETOH128E0785D48,user_335685,1,Reel Around the Fountain,The Smiths,"alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, indie_pop, beautiful, britpop",Rock,0.684,0.437,9,-13.873,1,0.0265,0.00686,0.000252,0.147,0.935,109.829,4,Reel Around the Fountain - The Smiths
TRZSADA128F930C627,user_98912,1,Walk On The Water,Creedence Clearwater Revival,"classic_rock, 60s, blues_rock",Pop,0.429,0.709,2,-9.442,1,0.046,0.000493,0.538,0.23,0.46,125.003,4,Walk On The Water - Creedence Clearwater Revival
TRDBYEH12903D03AF3,user_251176,1,Be That Easy,Sade,"jazz, soul, chillout, funk",RnB,0.672,0.259,9,-11.703,1,0.0287,0.876,5.38e-05,0.115,0.189,119.914,3,Be That Easy - Sade
